B sxx sxy
279.50000 4001429.845281321089715 2201285.014139097183943
280.00000 3994798.229945050086826 2198221.205056420993060
280.50000 3988188.693422684911638 2195169.213546252343804
281.00000 3981601.124115217477083 2192128.986052752938122
281.50000 3975035.411640664096922 2189100.469705746043473
282.00000 3968491.446152946911752 2186083.611949048470706
282.50000 3961969.118480143602937 2183078.360428927466273
283.00000 3955468.320649773348123 2180084.663081660401076
283.50000 3948988.945387934334576 2177102.468133679125458
284.00000 3942530.886137508321553 2174131.724112133495510
284.50000 3936094.037609138060361 2171172.380341490264982
285.00000 3929678.295548885595053 2168224.387091563548893
285.50000 3923283.554413108155131 2165287.693152109626681
286.00000 3916909.709965963847935 2162362.247959085740149
286.50000 3910556.658804802224040 2159448.001397922169417
287.00000 3904224.297900620382279 2156544.903592924587429
287.50000 3897912.525230265222490 2153652.904885559342802
288.00000 3891621.239614234771580 2150771.955878825392574
288.50000 3885350.340546141844243 2147902.007479082792997
289.00000 3879099.728210385423154 2145043.010895065963268
289.50000 3872869.304436238016933 2142194.918586703483015
290.00000 3866658.970494977198541 2139357.682550571858883
290.50000 3860468.627620425540954 2136531.254238046705723
291.00000 3854298.178156035486609 2133715.585769258905202
291.50000 3848147.524868212640285 2130910.629532628227025
292.00000 3842016.571495411451906 2128116.338135827798396
292.50000 3835905.222526369150728 2125332.664451854769140
293.00000 3829813.383067025337368 2122559.561623651068658
293.50000 3823740.958890149835497 2119796.983098683413118
294.00000 3817687.857263152953237 2117044.883479435462505
294.50000 3811653.984800185542554 2114303.216779516078532
295.00000 3805639.248236751183867 2111571.936711477115750
295.50000 3799643.555112339556217 2108850.997503865044564
296.00000 3793666.813967533409595 2106140.353675301186740
296.50000 3787708.933986158110201 2103439.959998312406242
297.00000 3781769.824928668793291 2100749.771492548752576
297.50000 3775849.397243970073760 2098069.743521745782346
298.00000 3769947.562664723023772 2095399.832479532109573
298.50000 3764064.231998497154564 2092739.993946468923241
299.00000 3758199.316602065227926 2090090.183531372807920
299.50000 3752352.728936213999987 2087450.357307947007939
300.00000 3746524.382054077927023 2084820.471630826126784
300.50000 3740714.189552834723145 2082200.483085706597194
301.00000 3734922.065859743859619 2079590.348786202725023
301.50000 3729147.925914105027914 2076990.026364291552454
302.00000 3723391.684309152886271 2074399.472682922612876
302.50000 3717653.256595414131880 2071818.645054461900145
303.00000 3711932.558959220536053 2069247.501119063468650
303.50000 3706229.508073162753135 2066685.998777235858142
304.00000 3700544.021602398715913 2064134.096636227332056
304.50000 3694876.017169449478388 2061591.753013019682840
305.00000 3689225.412701012566686 2059058.926160920178518
305.50000 3683592.126774548087269 2056535.574728800682351
306.00000 3677976.078747808467597 2054021.657762951916084
306.50000 3672377.188740430399776 2051517.134805548936129
307.00000 3666795.376525982283056 2049021.964925416978076
307.50000 3661230.562618806026876 2046536.107523013139144
308.00000 3655682.668459165375680 2044059.522532855626196
308.50000 3650151.615732097998261 2041592.170067183906212
309.00000 3644637.326266807038337 2039134.010011820588261
309.50000 3639139.722723511978984 2036685.002764749107882
310.00000 3633658.728300767019391 2034245.109046007739380
310.50000 3628194.266229892615229 2031814.289356041699648
311.00000 3622746.260667863301933 2029392.504771217703819
311.50000 3617314.635919790249318 2026979.716348667396232
312.00000 3611899.316869296599180 2024575.885381181724370
312.50000 3606500.228830138221383 2022180.973382544936612
313.00000 3601117.297556211706251 2019794.942014175001532
313.50000 3595750.449222289025784 2017417.753127362579107
314.00000 3590399.610492264386266 2015049.368787913350388
314.50000 3585064.708416970912367 2012689.751206349348649
315.00000 3579745.670501254964620 2010338.862795169232413
315.50000 3574442.424673565663397 2007996.666139721404761
316.00000 3569154.899297564756125 2005663.124015060253441
316.50000 3563883.023148794192821 2003338.199362602783367
317.00000 3558626.725426242221147 2001021.855304166441783
317.50000 3553385.935748067684472 1998714.055138099240139
318.00000 3548160.584147828631103 1996414.762336246669292
318.50000 3542950.601068288553506 1994123.940536696929485
319.00000 3537755.917362484615296 1991841.553540324093774
319.50000 3532576.464302891399711 1989567.565305366180837
320.00000 3527412.173582035116851 1987301.939905737061054
320.50000 3522262.977359624113888 1985044.641439497005194
321.00000 3517128.808431828860193 1982795.633844018448144
321.50000 3512009.600456487853080 1980554.881256854627281
322.00000 3506905.287559552118182 1978322.348914162721485
322.50000 3501815.803936045616865 1976098.002785756718367
323.00000 3496741.083705497439951 1973881.809207078535110
323.50000 3491681.059673874638975 1971673.734719539992511
324.00000 3486635.655445467215031 1969473.744317370234057
324.50000 3481604.815979407168925 1967281.802008277969435
325.00000 3476588.476787535939366 1965097.873619365273044
325.50000 3471586.573752563446760 1962921.925138402730227
326.00000 3466599.043125370051712 1960753.922712759347633
326.50000 3461625.821522411890328 1958593.832648646086454
327.00000 3456666.845923094078898 1956441.621410024119541
327.50000 3451722.053667203523219 1954297.255617830669507
328.00000 3446791.382452380377799 1952160.702049029525369
328.50000 3441874.770331528969109 1950031.927635705797002
329.00000 3436972.155710332561284 1947910.899464298505336
329.50000 3432083.477344703394920 1945797.584774501854554
330.00000 3427208.674338467884809 1943691.950958637520671
330.50000 3422347.686140781268477 1941593.965560642071068
331.00000 3417500.452543657738715 1939503.596275239717215
331.50000 3412666.913679777178913 1937420.810947134159505
332.00000 3407847.010019795037806 1935345.577570111490786
332.50000 3403040.682370288763195 1933277.864286238094792
333.00000 3398247.871871190611273 1931217.639385034563020
333.50000 3393468.519993536639959 1929164.871302624465898
334.00000 3388702.568537157960236 1927119.528620910830796
334.50000 3383949.959628350101411 1925081.580066823167726
335.00000 3379210.635717735625803 1923050.994511441560462
335.50000 3374484.539577829185873 1921027.740969238104299
336.00000 3369771.614300958812237 1919011.788597275502980
336.50000 3365071.803296940866858 1917003.106694386107847
337.00000 3360385.050290990620852 1915001.664700479479507
337.50000 3355711.299321448896080 1913007.432195649016649
338.00000 3351050.494737704284489 1911020.378899484639987
338.50000 3346402.581198064610362 1909040.474670283962041
339.00000 3341767.503667482174933 1907067.689504273235798
339.50000 3337145.207415698561817 1905101.993534873472527
340.00000 3332535.638014882802963 1903143.357031985418871
340.50000 3327938.741337777581066 1901191.750401146244258
341.00000 3323354.463555593043566 1899247.144182926509529
341.50000 3318782.751135898754001 1897309.509052079869434
342.00000 3314223.550840698648244 1895378.815816879970953
342.50000 3309676.809724354185164 1893455.035418382612988
343.00000 3305142.475131690967828 1891538.138929722597823
343.50000 3300620.494695889297873 1889628.097555365879089
344.00000 3296110.816336676012725 1887724.882630422012880
344.50000 3291613.388258319348097 1885828.465619991999120
345.00000 3287128.158947731833905 1883938.818118378054351
345.50000 3282655.077172539196908 1882055.911848490359262
346.00000 3278194.091979235410690 1880179.718661050312221
346.50000 3273745.152691174764186 1878310.210534024750814
347.00000 3269308.208906948566437 1876447.359571876702830
347.50000 3264883.210498364642262 1874591.138004885055125
348.00000 3260470.107608573045582 1872741.518188561778516
348.50000 3256068.850650524720550 1870898.472602870315313
349.00000 3251679.390304812230170 1869061.973851650720462
349.50000 3247301.677518209442496 1867231.994661984499544
350.00000 3242935.663501681759953 1865408.507883426733315
350.50000 3238581.299728688318282 1863591.486487468704581
351.00000 3234238.537933521438390 1861780.903566891094670
351.50000 3229907.330109477043152 1859976.732335090870038
352.00000 3225587.628507162444293 1858178.946125456364825
352.50000 3221279.385632917750627 1856387.518390733283013
353.00000 3216982.554246834944934 1854602.422702436335385
353.50000 3212697.087361488025635 1852823.632750208722427
354.00000 3208422.938239915762097 1851051.122341186972335
354.50000 3204160.060394187457860 1849284.865399443311617
355.00000 3199908.407583662308753 1847524.835965327452868
355.50000 3195667.933813492767513 1845771.008194876136258
356.00000 3191438.593332810327411 1844023.356359235011041
356.50000 3187220.340633379761130 1842281.854844047455117
357.00000 3183013.130447770003229 1840546.478148889495060
357.50000 3178816.917747997678816 1838817.200886616017669
358.00000 3174631.657743897289038 1837093.997782880440354
358.50000 3170457.305881447158754 1835376.843675465555862
359.00000 3166293.817841458600014 1833665.713513747090474
359.50000 3162141.149537934921682 1831960.582358155166730
360.00000 3157999.257116453722119 1830261.425379510037601
360.50000 3153868.096952942665666 1828568.217858563875780
361.00000 3149747.625651928596199 1826880.935185374226421
361.50000 3145637.800045284442604 1825199.552858794573694
362.00000 3141538.577190558891743 1823524.046485888073221
362.50000 3137449.914369641803205 1821854.391781381797045
363.00000 3133371.769087342545390 1820190.564567118184641
363.50000 3129304.099069941323251 1818532.540771564934403
364.00000 3125246.862263690680265 1816880.296429182635620
364.50000 3121200.016833548434079 1815233.807679965859279
365.00000 3117163.521161625627428 1813593.050768866203725
365.50000 3113137.333845963235945 1811958.002045347820967
366.00000 3109121.413699061144143 1810328.637962697306648
366.50000 3105115.719746529124677 1808704.935077733593062
367.00000 3101120.211225765757263 1807086.870050030760467
367.50000 3097134.847584521397948 1805474.419641609769315
368.00000 3093159.588479672092944 1803867.560716315405443
368.50000 3089194.393775917124003 1802266.270239392062649
369.00000 3085239.223544313106686 1800670.525276870699599
369.50000 3081294.038061122409999 1799080.302995154401287
370.00000 3077358.797806487884372 1797495.580660497769713
370.50000 3073433.463463059160858 1795916.335638475371525
371.00000 3069517.995914904866368 1794342.545393555192277
371.50000 3065612.356246025767177 1792774.187488511903211
372.00000 3061716.505739205982536 1791211.239584055030718
372.50000 3057830.405874965246767 1789653.679438301129267
373.00000 3053954.018329836893827 1788101.484906201018021
373.50000 3050087.304975714534521 1786554.633939229650423
374.00000 3046230.227878244128078 1785013.104584769811481
374.50000 3042382.749295666813850 1783476.874985743546858
375.00000 3038544.831677876878530 1781945.923380040796474
375.50000 3034716.437664857599884 1780420.228100115898997
376.00000 3030897.530085835140198 1778899.767572565935552
376.50000 3027088.071957872249186 1777384.520317587535828
377.00000 3023288.026484836824238 1775874.464948510983959
377.50000 3019497.357056225650012 1774369.580171484965831
378.00000 3015716.027245993725955 1772869.844784816261381
378.50000 3011944.000811383128166 1771375.237678699893877
379.00000 3008181.241691943258047 1769885.737834709696472
379.50000 3004427.714008202776313 1768401.324325261171907
380.00000 3000683.382060717325658 1766921.976313388673589
380.50000 2996948.210328902117908 1765447.673052071128041
381.00000 2993222.163470013067126 1763978.393883920740336
381.50000 2989505.206317875999957 1762514.118240769719705
382.00000 2985797.303882067091763 1761054.825643137330189
382.50000 2982098.421346591319889 1759600.495699901133776
383.00000 2978408.524068978615105 1758151.108107827138156
383.50000 2974727.577579188626260 1756706.642651160247624
384.00000 2971055.547578544821590 1755267.079201145330444
384.50000 2967392.399938752409071 1753832.397715746425092
385.00000 2963738.100700723938644 1752402.578239043243229
385.50000 2960092.616073820274323 1750977.600901003228500
386.00000 2956455.912434470374137 1749557.445916930912063
386.50000 2952827.956325518433005 1748142.093587118200958
387.00000 2949208.714454973582178 1746731.524296459974721
387.50000 2945598.153695114888251 1745325.718514015665278
388.00000 2941996.241081574000418 1743924.656792585505173
388.50000 2938402.943812095560133 1742528.319768385263160
389.00000 2934818.229245973750949 1741136.688160557067022
389.50000 2931242.064902665093541 1739749.742770879529417
390.00000 2927674.418461136985570 1738367.464483252959326
390.50000 2924115.257758703082800 1736989.834263433003798
391.00000 2920564.550790221430361 1735616.833158574998379
391.50000 2917022.265707128681242 1734248.442296812310815
392.00000 2913488.370816455222666 1732884.642886984394863
392.50000 2909962.834579890593886 1731525.416218151804060
393.00000 2906445.625613030046225 1730170.743659240892157
393.50000 2902936.712684132624418 1728820.606658720644191
394.00000 2899436.064713656902313 1727474.986744182650000
394.50000 2895943.650772954337299 1726133.865521913394332
395.00000 2892459.440083591267467 1724797.224676693556830
395.50000 2888983.402016427367926 1723465.045971226645634
396.00000 2885515.506090720649809 1722137.311245914781466
396.50000 2882055.721973307430744 1720814.002418416785076
397.00000 2878604.019477585796267 1719495.101483359001577
397.50000 2875160.368562811054289 1718180.590511865913868
398.00000 2871724.739333220291883 1716870.451651333132759
398.50000 2868297.102037086151540 1715564.667124987114221
399.00000 2864877.427065988536924 1714263.219231511000544
399.50000 2861465.684953826479614 1712966.090344770345837
400.00000 2858061.846376218367368 1711673.262913414509967
400.50000 2854665.882149424869567 1710384.719460547436029
401.00000 2851277.763229681178927 1709100.442583327647299
401.50000 2847897.460712387692183 1707820.414952719351277
402.00000 2844524.945831183344126 1706544.619313066592440
402.50000 2841160.189957306720316 1705273.038481801049784
403.00000 2837803.164598628878593 1704005.655349058099091
403.50000 2834453.841398984659463 1702742.452877371106297
404.00000 2831112.192137402947992 1701483.414101372472942
404.50000 2827778.188727149274200 1700228.522127370815724
405.00000 2824451.803215146996081 1698977.760133104631677
405.50000 2821133.007781117223203 1697731.111367324599996
406.00000 2817821.774736826308072 1696488.559149578446522
406.50000 2814518.076525361277163 1695250.086869799997658
407.00000 2811221.885720210615546 1694015.677987980190665
407.50000 2807933.175024850293994 1692785.316033897455782
408.00000 2804651.917271651327610 1691558.984606802929193
408.50000 2801378.085421309806406 1690336.667375001590699
409.00000 2798111.652562167961150 1689118.348075641551986
409.50000 2794852.591909274458885 1687904.010514371097088
410.00000 2791600.876803923398256 1686693.638564987806603
410.50000 2788356.480712709948421 1685487.216169164981693
411.00000 2785119.377227010671049 1684284.727336133131757
411.50000 2781889.540062085259706 1683086.156142328632995
412.00000 2778666.943056528922170 1681891.486731206532568
412.50000 2775451.560171448159963 1680700.703312748810276
413.00000 2772243.365489908494055 1679513.790163333062083
413.50000 2769042.333216098602861 1678330.731625336455181
414.00000 2765848.437674771994352 1677151.512106856564060
414.50000 2762661.653310344088823 1675976.116081426152959
415.00000 2759481.954686658456922 1674804.528087696293369
415.50000 2756309.316485797055066 1673636.732729121111333
416.00000 2753143.713507709093392 1672472.714673734037206
416.50000 2749985.120669565629214 1671312.458653804380447
417.00000 2746833.513004970271140 1670155.949465485056862
417.50000 2743688.865663311444223 1669003.171968689421192
418.00000 2740551.153909313492477 1667854.111086624674499
418.50000 2737420.353122055064887 1666708.751805615145713
419.00000 2734296.438794696237892 1665567.079174780519679
419.50000 2731179.386533516924828 1664429.078305774135515
420.00000 2728069.172057547140867 1663294.734372420934960
420.50000 2724965.771197768393904 1662164.032610567286611
421.00000 2721869.159896511584520 1661036.958317682845518
421.50000 2718779.314206977374852 1659913.496852671029046
422.00000 2715696.210292420815676 1658793.633635515347123
422.50000 2712619.824425647035241 1657677.354147063102573
423.00000 2709550.132988462690264 1656564.643928734585643
423.50000 2706487.112470946740359 1655455.488582226447761
424.00000 2703430.739470886532217 1654349.873769261641428
424.50000 2700380.990693264175206 1653247.785211337497458
425.00000 2697337.842949564568698 1652149.208689423510805
425.50000 2694301.273157259449363 1651054.130043714540079
426.00000 2691271.258339187595993 1649962.535173362353817
426.50000 2688247.775622942950577 1648874.410036212997511
427.00000 2685230.802240426652133 1647789.740648519014940
427.50000 2682220.315527054481208 1646708.513084720587358
428.00000 2679216.292921436950564 1645630.713477150304243
428.50000 2676218.711964692454785 1644556.328015825711191
429.00000 2673227.550299806986004 1643485.342948110774159
429.50000 2670242.785671238321811 1642417.744578487472609
430.00000 2667264.395924272015691 1641353.519268399104476
430.50000 2664292.359004448167980 1640292.653435836080462
431.00000 2661326.652957148849964 1639235.133555210195482
431.50000 2658367.255926851648837 1638180.946157028665766
432.00000 2655414.146156765520573 1637130.077827678527683
432.50000 2652467.301988210994750 1636082.515209178673103
433.00000 2649526.701860117726028 1635038.244998931884766
433.50000 2646592.324308440089226 1633997.253949448466301
434.00000 2643664.147965748794377 1632959.528868147172034
434.50000 2640742.151560565456748 1631925.056617086520419
435.00000 2637826.313916943967342 1630893.824112712638453
435.50000 2634916.613953949417919 1629865.818325668340549
436.00000 2632013.030685074627399 1628841.026280469261110
436.50000 2629115.543217840604484 1627819.435055344831198
437.00000 2626224.130753156263381 1626801.031781966099516
437.50000 2623338.772584960330278 1625785.803645195672289
438.00000 2620459.448099618777633 1624773.737882894231007
438.50000 2617586.136775397229940 1623764.821785639738664
439.00000 2614718.818182200659066 1622759.042696536285803
439.50000 2611857.471980737056583 1621756.388010955648497
440.00000 2609002.077922315336764 1620756.845176308648661
440.50000 2606152.615848242770880 1619760.401691826526076
441.00000 2603309.065689330454916 1618767.045108327176422
441.50000 2600471.407465422991663 1617776.763027986511588
442.00000 2597639.621285035274923 1616789.543104122160003
442.50000 2594813.687344705685973 1615805.373040970647708
443.00000 2591993.585928676184267 1614824.240593430353329
443.50000 2589179.297408320009708 1613846.133566883159801
444.00000 2586370.802241756580770 1612871.039816943928599
444.50000 2583568.080973310861737 1611898.947249246062711
445.00000 2580771.114233199972659 1610929.843819238245487
445.50000 2577979.882736855186522 1609963.717531958129257
446.00000 2575194.367284718435258 1609000.556441777851433
446.50000 2572414.548761625308543 1608040.348652265500277
447.00000 2569640.408136395271868 1607083.082315902924165
447.50000 2566871.926461460068822 1606128.745633879676461
448.00000 2564109.084872286301106 1605177.326855913735926
448.50000 2561351.864587158430368 1604228.814280031248927
449.00000 2558600.246906457934529 1603283.196252331836149
449.50000 2555854.213212477974594 1602340.461166779976338
450.00000 2553113.744968876708299 1601400.597465026425198
450.50000 2550378.823720220942050 1600463.593636181671172
451.00000 2547649.431091724894941 1599529.438216608949006
451.50000 2544925.548788624815643 1598598.119789706077427
452.00000 2542207.158595887944102 1597669.626985733862966
452.50000 2539494.242377775721252 1596743.948481574421749
453.00000 2536786.782077406067401 1595821.073000575648621
453.50000 2534084.759716345928609 1594900.989312280435115
454.00000 2531388.157394231297076 1593983.686232286039740
454.50000 2528696.957288354635239 1593069.152622057124972
455.00000 2526011.141653243452311 1592157.377388616790995
455.50000 2523330.692820198833942 1591248.349484504433349
456.00000 2520655.593197092879564 1590342.057907439768314
456.50000 2517985.825267772655934 1589438.491700222715735
457.00000 2515321.371591724921018 1588537.639950515469536
457.50000 2512662.214803750161082 1587639.491790581261739
458.00000 2510008.337613481096923 1586744.036397200776264
458.50000 2507359.722805057652295 1585851.262991387629882
459.00000 2504716.353236763272434 1584961.160838246578351
459.50000 2502078.211840510368347 1584073.719246782362461
460.00000 2499445.281621663831174 1583188.927569684572518
460.50000 2496817.545658510178328 1582306.775203148135915
461.00000 2494194.987101911567152 1581427.251586695900187
461.50000 2491577.589174996595830 1580550.346203002845868
462.00000 2488965.335172696970403 1579676.048577663023025
462.50000 2486358.208461468573660 1578804.348279051249847
463.00000 2483756.192478891462088 1577935.234918129863217
463.50000 2481159.270733271259815 1577068.698148231487721
464.00000 2478567.426803306676447 1576204.727664937730879
464.50000 2475980.644337733741850 1575343.313205842161551
465.00000 2473398.907055045012385 1574484.444550385233015
465.50000 2470822.198742906562984 1573628.111519702943042
466.00000 2468250.503258100245148 1572774.303976390510798
466.50000 2465683.804525943007320 1571923.011824388522655
467.00000 2463122.086540110874921 1571074.225008760811761
467.50000 2460565.333362086676061 1570227.933515546610579
468.00000 2458013.529120992403477 1569384.127371519804001
468.50000 2455466.658013257663697 1568542.796644147951156
469.00000 2452924.704302116297185 1567703.931441284483299
469.50000 2450387.652317374944687 1566867.521911051589996
470.00000 2447855.486455123871565 1566033.558241640683264
470.50000 2445328.191177322994918 1565202.030661228345707
471.00000 2442805.751011435408145 1564372.929437647573650
471.50000 2440288.150550263468176 1563546.244878412224352
472.00000 2437775.374451434239745 1562721.967330369865522
472.50000 2435267.407437155023217 1561900.087179632158950
473.00000 2432764.234293872956187 1561080.594851391855627
473.50000 2430265.839872051496059 1560263.480809746077284
474.00000 2427772.209085655398667 1559448.735557534731925
474.50000 2425283.326911995653063 1558636.349636170314625
475.00000 2422799.178391344845295 1557826.313625466078520
475.50000 2420319.748626641929150 1557018.618143489584327
476.00000 2417845.022783134598285 1556213.253846424398944
476.50000 2415374.986088188830763 1555410.211428312351927
477.00000 2412909.623830799013376 1554609.481621031416580
477.50000 2410448.921361447777599 1553811.055194003507495
478.00000 2407992.864091677125543 1553014.922954096226022
478.50000 2405541.437493890523911 1552221.075745479669422
479.00000 2403094.627100937068462 1551429.504449462983757
479.50000 2400652.418505955953151 1550640.199984266655520
480.00000 2398214.797361870761961 1549853.153304982697591
480.50000 2395781.749381337314844 1549068.355403296183795
481.00000 2393353.260336265433580 1548285.797307425411418
481.50000 2390929.316057563759387 1547505.470081914914772
482.00000 2388509.902434930671006 1546727.364827523939312
482.50000 2386095.005416486412287 1545951.472680986393243
483.00000 2383684.611008478794247 1545177.784815001534298
483.50000 2381278.705275005195290 1544406.292437907075509
484.00000 2378877.274337785784155 1543636.986793709918857
484.50000 2376480.304375802166760 1542869.859161771368235
485.00000 2374087.781625092495233 1542104.900856788968667
485.50000 2371699.692378412466496 1541342.103228542953730
486.00000 2369316.022984913550317 1540581.457661808701232
486.50000 2366936.759850013535470 1539822.955576205858961
487.00000 2364561.889434964861721 1539066.588426028145477
487.50000 2362191.398256723769009 1538312.347700136248022
488.00000 2359825.272887477185577 1537560.224921720568091
488.50000 2357463.499954662285745 1536810.211648288415745
489.00000 2355106.066140373237431 1536062.299471408128738
489.50000 2352752.958181378431618 1535316.480016634799540
490.00000 2350404.162868632003665 1534572.744943314930424
490.50000 2348059.667047195136547 1533831.085944497724995
491.00000 2345719.457615817897022 1533091.494746743701398
491.50000 2343383.521526756230742 1532353.963110012467951
492.00000 2341051.845785557292402 1531618.482827512780204
492.50000 2338724.417450614273548 1530885.045725563773885
493.00000 2336401.223633196670562 1530153.643663471098989
493.50000 2334082.251496921293437 1529424.268533352762461
494.00000 2331767.488257651217282 1528696.912260032491758
494.50000 2329456.921183231286705 1527971.566800890956074
495.00000 2327150.537593157030642 1527248.224145727464929
495.50000 2324848.324858406558633 1526526.876316636102274
496.00000 2322550.270401142537594 1525807.515367849497125
496.50000 2320256.361694560851902 1525090.133385631255805
497.00000 2317966.586262452416122 1524374.722488095983863
497.50000 2315680.931679144036025 1523661.274825132451952
498.00000 2313399.385569217614830 1522949.782578231533989
498.50000 2311121.935607154853642 1522240.237960387021303
499.00000 2308848.569517250172794 1521532.633215902606025
499.50000 2306579.275073258671910 1520826.960620327619836
500.00000 2304314.040098232682794 1520123.212480310583487
500.50000 2302052.852464241907001 1519421.381133415503427
501.00000 2299795.700092137791216 1518721.458948076469824
501.50000 2297542.570951360743493 1518023.438323422567919
502.00000 2295293.453059628605843 1517327.311689126072451
502.50000 2293048.334482842124999 1516633.071505330502987
503.00000 2290807.203334701247513 1515940.710262488108128
503.50000 2288570.047776577528566 1515250.220481221098453
504.00000 2286336.856017209123820 1514561.594712247373536
504.50000 2284107.616312579251826 1513874.825536213349551
505.00000 2281882.316965621430427 1513189.905563564505428
505.50000 2279660.946325960103422 1512506.827434461563826
506.00000 2277443.492789793293923 1511825.583818581420928
506.50000 2275229.944799585733563 1511146.167415126692504
507.00000 2273020.290843857452273 1510468.570952552836388
507.50000 2270814.519457070156932 1509792.787188499933109
508.00000 2268612.619219194166362 1509118.808909753570333
508.50000 2266414.578755737282336 1508446.628931993152946
509.00000 2264220.386737362015992 1507776.240099775837734
509.50000 2262030.031879736110568 1507107.635286344215274
510.00000 2259843.502943270374089 1506440.807393527589738
510.50000 2257660.788733028806746 1505775.749351694714278
511.00000 2255481.878098371438682 1505112.454119492089376
511.50000 2253306.759932806249708 1504450.914683857699856
512.00000 2251135.423173810821027 1503791.124059831956401
512.50000 2248967.856802625115961 1503133.075290469219908
513.00000 2246804.049843916203827 1502476.761446723481640
513.50000 2244643.991365790832788 1501822.175627310527489
514.00000 2242487.670479426160455 1501169.310958604095504
514.50000 2240335.076338891405612 1500518.160594522720203
515.00000 2238186.198141061700881 1499868.717716444516554
515.50000 2236041.025125213433057 1499220.975533031160012
516.00000 2233899.546573031693697 1498574.927280133822933
516.50000 2231761.751808287110180 1497930.566220746375620
517.00000 2229627.630196675192565 1497287.885644813301042
517.50000 2227497.171145594213158 1496646.878869143081829
518.00000 2225370.364104054868221 1496007.539237310644239
518.50000 2223247.198562310542911 1495369.860119521385059
519.00000 2221127.664051816798747 1494733.834912565536797
519.50000 2219011.750144961290061 1494099.457039576256648
520.00000 2216899.446454910561442 1493466.719950082711875
520.50000 2214790.742635430302471 1492835.617119766771793
521.00000 2212685.628380591049790 1492206.142050456022844
521.50000 2210584.093424708116800 1491578.288269921438769
522.00000 2208486.127542140427977 1490952.049331867834553
522.50000 2206391.720547039993107 1490327.418815758777782
523.00000 2204300.862293162383139 1489704.390326724387705
523.50000 2202213.542673789896071 1489082.957495420938358
524.00000 2200129.751621436327696 1488463.113978078356013
524.50000 2198049.479107754305005 1487844.853456175886095
525.00000 2195972.715143209323287 1487228.169636489590630
525.50000 2193899.449777087196708 1486613.056250928668305
526.00000 2191829.673097257502377 1485999.507056456292048
526.50000 2189763.375229802913964 1485387.515834972262383
527.00000 2187700.546339217107743 1484777.076393220340833
527.50000 2185641.176627849228680 1484168.182562669739127
528.00000 2183585.256335993297398 1483560.828199459938332
528.50000 2181532.775741538964212 1482955.007184182060882
529.00000 2179483.725159948691726 1482350.713421951746568
529.50000 2177438.094944009091705 1481747.940842166310176
530.00000 2175395.875483579002321 1481146.683398467488587
530.50000 2173357.057205620687455 1480546.935068636434153
531.00000 2171321.630573807284236 1479948.689854464493692
531.50000 2169289.586088546086103 1479351.941781713161618
532.00000 2167260.914286672603339 1478756.684899943182245
532.50000 2165235.605741335079074 1478162.913282483117655
533.00000 2163213.651061856653541 1477570.621026311768219
533.50000 2161195.040893557481468 1476979.802251905901358
534.00000 2159179.765917488373816 1476390.451103230472654
534.50000 2157167.816850469447672 1475802.561747583793476
535.00000 2155159.184444744605571 1475216.128375552129000
535.50000 2153153.859487901441753 1474631.145200845552608
536.00000 2151151.832802665419877 1474047.606460259994492
536.50000 2149153.095246871467680 1473465.506413551047444
537.00000 2147157.637713077012450 1472884.839343384606764
537.50000 2145165.451128647197038 1472305.599555164808407
538.00000 2143176.526455383747816 1471727.781377021223307
538.50000 2141190.854689521715045 1471151.379159682895988
539.00000 2139208.426861546933651 1470576.387276345631108
539.50000 2137229.234035905450583 1470002.800122688990086
540.00000 2135253.267311106435955 1469430.612116647884250
540.50000 2133280.517819252330810 1468859.817698442377150
541.00000 2131310.976726181805134 1468290.411330380244181
541.50000 2129344.635231168009341 1467722.387496873503551
542.00000 2127381.484566712751985 1467155.740704264724627
542.50000 2125421.515998539980501 1466590.465480770915747
543.00000 2123464.720825376454741 1466026.556376402964815
543.50000 2121511.090378774795681 1465464.007962859002873
544.00000 2119560.616022995207459 1464902.814833448501304
544.50000 2117613.289154928643256 1464342.971602960955352
545.00000 2115669.101203763857484 1463784.472907679388300
545.50000 2113728.043631023727357 1463227.313405164284632
546.00000 2111790.107930385973305 1462671.487774294801056
546.50000 2109855.285627431236207 1462116.990715063642710
547.00000 2107923.568279637489468 1461563.816948579624295
547.50000 2105994.947476162575185 1461011.961216921685264
548.00000 2104069.414837661664933 1460461.418283134466037
548.50000 2102146.962016301229596 1459912.182931015267968
549.00000 2100227.580695431213826 1459364.249965166673064
549.50000 2098311.262589541729540 1458817.614210792118683
550.00000 2096397.999444168759510 1458272.270513721043244
550.50000 2094487.783035653177649 1457728.213740262901410
551.00000 2092580.605171055067331 1457185.438777104020119
551.50000 2090676.457688013557345 1456643.940531262429431
552.00000 2088775.332454618299380 1456103.713930035475641
552.50000 2086877.221369270700961 1455564.753920838469639
553.00000 2084982.116360516520217 1455027.055471192812547
553.50000 2083090.009386965306476 1454490.613568586297333
554.00000 2081200.892437120201066 1453955.423220458673313
554.50000 2079314.757529213326052 1453421.479454057291150
555.00000 2077431.596711229998618 1452888.777316387975588
555.50000 2075551.402060556225479 1452357.311874143779278
556.00000 2073674.165683960309252 1451827.078213593224064
556.50000 2071799.879717506235465 1451298.071440549567342
557.00000 2069928.536326322937384 1450770.286680221557617
557.50000 2068060.127704580780119 1450243.719077224144712
558.00000 2066194.646075286436826 1449718.363795396173373
558.50000 2064332.083690167870373 1449194.216017837869003
